152 , tryAgain , 坚持 、s_jie , 电子科技大学 , 173.45 , 2015-07-20 
153 , 李 , 112233 , 电子科技大学 , 173.39 , 2015-07-20 
154 , 飞猪 , 飞猪 , 南京航空航天大学 , 172.67 , 2015-07-20 
155 , 小蚂蚁 , 把时间当做朋友 、bicelove 、小杰 , 浙江工商 , 172.64 , 2015-07-20 
156 , stackoverflow , Nothrow 、freedom 、SegmentFault , 杭州电子科技大学 , 172.43 , 2015-07-20 
157 , Suicide , johnwin , 浙江大学 , 172.35 , 2015-07-20 
158 , 打酱油对 , 树 , 梧州学院 , 172.02 , 2015-07-20 
159 , 暗海风 , 暗海风 , 北京理工大学 , 171.86 , 2015-07-20 
160 , 命悬一线 , csguru 、橡皮乱飞 、XinGe , Overseas-Univer... , 171.68 , 2015-07-20 
161 , 梵高先生 , asong 、jaycicle 、phoenixwu0229 , 西安交通大学 , 171.56 , 2015-07-20 
162 , 电光火石 , ghost 、喻天 、湘笑 , 西南交大 , 171.34 , 2015-07-20 
163 , ATE-NCR , 飞逸 、tt 、xchen , 北京航空航天大学 , 171.33 , 2015-07-20 
164 , 小菜鸟_vlsi_5f , AlanYin 、somechenc 、shunley , 浙江大学 , 171.04 , 2015-07-20 
165 , Tampines , zqliu 、afaris , Overseas-Ecole ... , 170.90 , 2015-07-20 
166 , super() , super() , 上海交通大学 , 170.85 , 2015-07-20 
167 , LogHorizon , LogHorizon , 电子科技大学 , 170.84 , 2015-07-20 
168 , 自扰氏 , ziraoshi , 中国科学技术大学 , 170.64 , 2015-07-20 
169 , 和小亮亮一起打怪兽 , 黄黄黄 , 华东师大 , 170.61 , 2015-07-20 
170 , 吃货联盟 , 斑鸠 、OneP 、lololane , 中国科学院 , 170.60 , 2015-07-20 
171 , 520 , aspire 、超级无敌小虾 、菠萝小花 , 浙江大学 , 170.44 , 2015-07-20 
172 , CACNTAP , CACNTAP , 华中农大 , 170.39 , 2015-07-20 
173 , Potentia , BWind 、般若 , 其它-南京外国语学校 , 170.25 , 2015-07-20 
174 , lukaFans , luka花恋蝶 , 东南大学 , 169.75 , 2015-07-20 
175 , 啦啦啦小队 , ItsCaRRot 、Ada Xu , Overseas-香港城市大学 , 169.72 , 2015-07-20 
176 , 小芒果 , Swen , 北京航空航天大学 , 168.02 , 2015-07-20 
177 , Turing , wchh9006 、梅子 、Unlearn , 浙江大学 , 166.76 , 2015-07-20 
178 , uestc_IE , KONG 、xushen 、Cccccute , 电子科技大学 , 166.58 , 2015-07-20 
179 , 先进500名再说 , 彬彬如也 、howardliuchenxi 、番茄酱 , 大连理工大学 , 166.57 , 2015-07-20 
179 , csis_BigData_team , 萧萧_tcds 、cnzdy 、halftone , 电子科技大学 , 166.57 , 2015-07-20 
179 , 我是矮嘟 , 我是矮嘟 , 肇庆学院 , 166.57 , 2015-07-20 
182 , xyy , xy_梧州一中 , 梧州一中 , 166.29 , 2015-07-20 
183 , dt_visu , 木土人 , 四川大学 , 165.16 , 2015-07-20 
184 , hustermath , 石头天明 、小小鸭子 、francescray , 华中科技大学 , 165.05 , 2015-07-20 
185 , 飞飞爱飞飞 , 飞飞爱飞飞 , 南京航空航天大学 , 164.68 , 2015-07-20 
186 , 一点学术成就都没有 , Daniel_Jefferson , 浙江大学 , 164.21 , 2015-07-20 
187 , datahacker , 金陵书生 、笨笨2 , 南京邮电大学 , 162.89 , 2015-07-20 
188 , 吕小绿与红鲤鱼与绿鲤鱼与驴 , 追风骚年 、GZM 、爱吃梨的猿类 , 四川大学 , 161.92 , 2015-07-20 
189 , 第二赛季接着干 , 快乐人生 , 西安电子科技大学 , 161.30 , 2015-07-20 
190 , chengang , chengang , 电子科技大学 , 160.64 , 2015-07-20 
191 , Jane , Jane , 浙江大学 , 156.17 , 2015-07-20 
192 , FireBird , Monk , 北京大学 , 152.55 , 2015-07-20 
193 , 想吃酱肘子 , 宜水沉草 、candy , 中国科学技术大学 , 151.61 , 2015-07-20 
194 , 大兔齐齐 , 大兔齐齐 , 中国科学技术大学 , 147.52 , 2015-07-20 
195 , little ant , Karajan , 南京大学 , 146.96 , 2015-07-20 
196 , TRY SOMETHING , 新星 、专属丶小馨 , 黑龙江大学 , 145.65 , 2015-07-20 
197 , 这一切都是命运石之门的选择 , EX咖喱棒 , 北京师范大学 , 144.18 , 2015-07-20 
198 , Big Dipper , johnsenxu 、闪电电电 、itudou , 北京邮电大学 , 141.55 , 2015-07-20 
199 , zhangmcnic , zhangmcnic , 南通大学 , 113.77 , 2015-07-20 
200 , hilab410 , 楼下是SB 、匆匆路人 , 中国科学技术大学 , 89.25 , 2015-07-20 
